candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
IAU + USO + XLP + XLE,commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.167378,-0.190808,-0.14368,-0.025448,-0.021755,0.373135,0.346368,1.673272,1.890147,-0.000273,-0.000468,0.162454,0.302771,0.760965,0.685442,18.379592,24.698996,14.512088,-0.000195,-0.140318,0.075523,0.075523,0.216875,12.961117,1970411033369.56,0.591546,0.87445,0.173642,0.570618,0.791437,0.164776,0.561104,"MDD 개선, Sharpe 개선, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""XLP"": 7.5, ""XLE"": 7.5}"
IAU + USO + XLP + IEF,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.158802,-0.190808,-0.145251,-0.025448,-0.020411,0.373135,0.326887,1.673272,1.869536,-0.000273,-0.000387,0.162454,0.308061,0.760965,0.642758,22.561267,23.875942,19.79233,-0.000114,-0.145608,0.118208,0.118208,0.196263,11.729317,1255579678910.7893,0.794079,0.860564,0.219374,0.771921,0.758266,0.103979,0.652133,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""XLP"": 7.5, ""IEF"": 7.5}"
IAU + USO + XLP + TLT,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.158709,-0.190808,-0.147809,-0.025448,-0.020341,0.373135,0.324634,1.673272,1.856437,-0.000273,-0.000425,0.162454,0.31259,0.760965,0.643092,22.606609,22.535187,20.065845,-0.000152,-0.150136,0.117874,0.117874,0.183165,10.946488,1970411033369.56,0.80457,0.837944,0.197936,0.770346,0.737186,0.164776,0.647768,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""XLP"": 7.5, ""TLT"": 7.5}"
IAU + USO + XLP + SHY,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.159004,-0.190808,-0.140599,-0.025448,-0.020456,0.373135,0.328125,1.673272,1.874955,-0.000273,-0.00038,0.162454,0.307946,0.760965,0.643344,22.462986,26.313513,19.614172,-0.000107,-0.145492,0.117621,0.117621,0.201683,12.053212,534241832039.15826,0.787246,0.901688,0.223467,0.769155,0.766988,0.042628,0.656313,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""XLP"": 7.5, ""SHY"": 7.5}"
IAU + USO + XLP + XLV,commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.162486,-0.190808,-0.147426,-0.025448,-0.02106,0.373135,0.33493,1.673272,1.876655,-0.000273,-0.000338,0.162454,0.340302,0.760965,0.677555,20.764957,22.736008,17.240362,-6.4e-05,-0.177848,0.08341,0.08341,0.203383,12.154785,1970411033369.56,0.696194,0.841333,0.247613,0.607814,0.769723,0.164776,0.607449,"MDD 개선, Sharpe 개선, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""XLP"": 7.5, ""XLV"": 7.5}"
IAU + USO + XLE + IEF,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.164641,-0.190808,-0.143371,-0.025448,-0.021295,0.373135,0.337282,1.673272,1.866372,-0.000273,-0.000378,0.162454,0.295784,0.760965,0.659526,19.714081,24.861244,16.317405,-0.000105,-0.133331,0.101439,0.101439,0.1931,11.540263,1255579678910.7893,0.660792,0.877187,0.224571,0.692839,0.753175,0.103979,0.601429,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""XLE"": 7.5, ""IEF"": 7.5}"
IAU + USO + XLE + TLT,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.164416,-0.190808,-0.144984,-0.025448,-0.021204,0.373135,0.335041,1.673272,1.855297,-0.000273,-0.000416,0.162454,0.30009,0.760965,0.65986,19.823768,24.01589,16.677868,-0.000143,-0.137637,0.101105,0.101105,0.182025,10.878377,1970411033369.56,0.674618,0.862925,0.203132,0.691264,0.735352,0.164776,0.600228,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""XLE"": 7.5, ""TLT"": 7.5}"
IAU + USO + XLE + SHY,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.164943,-0.190808,-0.140122,-0.025448,-0.021354,0.373135,0.338506,1.673272,1.870373,-0.000273,-0.000371,0.162454,0.295726,0.760965,0.660113,19.566608,26.563622,16.086798,-9.8e-05,-0.133273,0.100853,0.100853,0.197101,11.779357,534241832039.15826,0.651947,0.905908,0.228664,0.690073,0.759614,0.042628,0.602196,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""XLE"": 7.5, ""SHY"": 7.5}"
IAU + USO + XLE + XLV,commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.168271,-0.190808,-0.144847,-0.025448,-0.021911,0.373135,0.345371,1.673272,1.87418,-0.000273,-0.000328,0.162454,0.326857,0.760965,0.694324,17.943814,24.08729,13.896288,-5.5e-05,-0.164403,0.066642,0.066642,0.200907,12.006855,1970411033369.56,0.567926,0.86413,0.252809,0.528732,0.76574,0.164776,0.559848,"MDD 개선, Sharpe 개선, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""XLE"": 7.5, ""XLV"": 7.5}"
IAU + USO + IEF + TLT,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.156537,-0.190808,-0.144021,-0.025448,-0.019977,0.373135,0.315546,1.673272,1.824138,-0.000273,-0.000335,0.162454,0.304197,0.760965,0.617176,23.665794,24.520113,21.498423,-6.2e-05,-0.141744,0.14379,0.14379,0.150865,9.016181,1255579678910.7893,0.859519,0.871432,0.248864,0.892566,0.685205,0.103979,0.687867,"노출(beta/corr) 감소, MDD 개선, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""IEF"": 7.5, ""TLT"": 7.5}"
IAU + USO + IEF + SHY,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.156558,-0.190808,-0.136773,-0.025448,-0.020046,0.373135,0.319071,1.673272,1.846408,-0.000273,-0.00029,0.162454,0.299844,0.760965,0.617428,23.655571,28.318721,21.227261,-1.7e-05,-0.13739,0.143537,0.143537,0.173136,10.347155,534241832039.15826,0.849119,0.935518,0.274396,0.891376,0.721046,0.042628,0.702548,"MDD 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""IEF"": 7.5, ""SHY"": 7.5}"
IAU + USO + IEF + XLV,bond|commodity_energy|defensive|gold,PASS,PASS,30.0,,,,,4,0.205068,0.159696,-0.190808,-0.143614,-0.025448,-0.020577,0.373135,0.325914,1.673272,1.85298,-0.000273,-0.000247,0.162454,0.332524,0.760965,0.651639,22.125452,24.733515,19.139455,2.6e-05,-0.17007,0.109326,0.109326,0.179708,10.73989,1255579678910.7893,0.769037,0.875032,0.298541,0.730035,0.731622,0.103979,0.655242,"MDD 개선, CVaR 개선, Sharpe 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""IEF"": 7.5, ""XLV"": 7.5}"
IAU + USO + TLT + SHY,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.156449,-0.190808,-0.139355,-0.025448,-0.019977,0.373135,0.316834,1.673272,1.833397,-0.000273,-0.000328,0.162454,0.304292,0.760965,0.617762,23.708671,26.965496,21.496392,-5.5e-05,-0.141839,0.143203,0.143203,0.160124,9.569538,534241832039.15826,0.859442,0.912688,0.252957,0.889801,0.700106,0.042628,0.695056,"MDD 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""TLT"": 7.5, ""SHY"": 7.5}"
IAU + USO + TLT + XLV,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.159612,-0.190808,-0.146174,-0.025448,-0.020488,0.373135,0.323661,1.673272,1.839839,-0.000273,-0.000285,0.162454,0.336994,0.760965,0.651973,22.166379,23.392066,19.490917,-1.2e-05,-0.17454,0.108992,0.108992,0.166567,9.954565,1970411033369.56,0.782518,0.852401,0.277103,0.72846,0.710475,0.164776,0.651914,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""TLT"": 7.5, ""XLV"": 7.5}"
IAU + USO + SHY + XLV,bond|commodity_energy|defensive|gold,PASS,PASS,30.0,,,,,4,0.205068,0.159893,-0.190808,-0.138955,-0.025448,-0.02063,0.373135,0.327152,1.673272,1.858447,-0.000273,-0.00024,0.162454,0.332382,0.760965,0.652226,22.029581,27.175486,18.930653,3.3e-05,-0.169929,0.10874,0.10874,0.185175,11.066621,534241832039.15826,0.761028,0.916231,0.302634,0.727269,0.740421,0.042628,0.659033,"MDD 개선, CVaR 개선, Sharpe 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""USO"": 7.5, ""SHY"": 7.5, ""XLV"": 7.5}"
IAU + DBC + XLU + XLP,commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.159126,-0.190808,-0.154333,-0.025448,-0.02045,0.373135,0.331079,1.673272,1.892075,-0.000273,-0.000553,0.162454,0.336449,0.760965,0.661446,22.403331,19.115957,19.63853,-0.00028,-0.173996,0.099519,0.099519,0.218803,13.07635,33038140663.32702,0.78818,0.780259,0.125472,0.683783,0.79454,0.0,0.604841,"Sharpe 개선, CVaR 개선, MDD 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLU"": 7.5, ""XLP"": 7.5}"
IAU + DBC + XLU + XLE,commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.164152,-0.190808,-0.149313,-0.025448,-0.021253,0.373135,0.341683,1.673272,1.898742,-0.000273,-0.000544,0.162454,0.324138,0.760965,0.678215,19.95241,21.747024,16.482961,-0.000271,-0.161684,0.08275,0.08275,0.225469,13.474757,33038140663.32702,0.667142,0.824647,0.130669,0.604701,0.805269,0.0,0.56556,"MDD 개선, Sharpe 개선, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLU"": 7.5, ""XLE"": 7.5}"
IAU + DBC + XLU + IEF,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.156354,-0.190808,-0.15055,-0.025448,-0.02,0.373135,0.322072,1.673272,1.86802,-0.000273,-0.000463,0.162454,0.328274,0.760965,0.635531,23.755306,21.098477,21.406023,-0.00019,-0.16582,0.125435,0.125435,0.194748,11.638757,33038140663.32702,0.855975,0.813706,0.176401,0.806004,0.755828,0.0,0.653796,"CVaR 개선, MDD 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLU"": 7.5, ""IEF"": 7.5}"
IAU + DBC + XLU + TLT,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.15643,-0.190808,-0.153096,-0.025448,-0.019952,0.373135,0.319792,1.673272,1.852536,-0.000273,-0.000501,0.162454,0.332365,0.760965,0.635865,23.718119,19.764083,21.594257,-0.000228,-0.169911,0.125101,0.125101,0.179264,10.713356,33038140663.32702,0.863195,0.791193,0.154962,0.804429,0.730908,0.0,0.644883,"CVaR 개선, 노출(beta/corr) 감소, MDD 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLU"": 7.5, ""TLT"": 7.5}"
IAU + DBC + XLU + SHY,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.156426,-0.190808,-0.145925,-0.025448,-0.020029,0.373135,0.323334,1.673272,1.875224,-0.000273,-0.000456,0.162454,0.328342,0.760965,0.636117,23.72013,23.522622,21.294985,-0.000183,-0.165888,0.124848,0.124848,0.201951,12.069238,33038140663.32702,0.851716,0.854603,0.180494,0.803239,0.76742,0.0,0.662186,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLU"": 7.5, ""SHY"": 7.5}"
IAU + DBC + XLU + XLV,commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.160004,-0.190808,-0.152714,-0.025448,-0.020584,0.373135,0.330106,1.673272,1.875616,-0.000273,-0.000413,0.162454,0.36101,0.760965,0.670328,21.975391,19.964264,19.112955,-0.00014,-0.198556,0.090637,0.090637,0.202344,12.092716,33038140663.32702,0.76802,0.794571,0.204639,0.641897,0.768052,0.0,0.609644,"MDD 개선, Sharpe 개선, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLU"": 7.5, ""XLV"": 7.5}"
IAU + DBC + XLP + XLE,commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.163835,-0.190808,-0.142166,-0.025448,-0.021237,0.373135,0.337225,1.673272,1.875212,-0.000273,-0.000601,0.162454,0.326142,0.760965,0.677189,20.107307,25.492729,16.54583,-0.000327,-0.163688,0.083777,0.083777,0.20194,12.068558,33038140663.32702,0.669554,0.887841,0.098754,0.609541,0.767402,0.0,0.569357,"MDD 개선, Sharpe 개선, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLP"": 7.5, ""XLE"": 7.5}"
IAU + DBC + XLP + IEF,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.156053,-0.190808,-0.143239,-0.025448,-0.019982,0.373135,0.317672,1.673272,1.843419,-0.000273,-0.00052,0.162454,0.331121,0.760965,0.634504,23.901787,24.930399,21.47769,-0.000247,-0.168667,0.126461,0.126461,0.170146,10.168488,33038140663.32702,0.858724,0.878354,0.144486,0.810844,0.716235,0.0,0.657829,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLP"": 7.5, ""IEF"": 7.5}"
IAU + DBC + XLP + TLT,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.156066,-0.190808,-0.145911,-0.025448,-0.01994,0.373135,0.315413,1.673272,1.828797,-0.000273,-0.000558,0.162454,0.335535,0.760965,0.634838,23.895747,23.529647,21.641656,-0.000285,-0.173082,0.126127,0.126127,0.155525,9.294659,33038140663.32702,0.865013,0.854722,0.123048,0.809269,0.692704,0.0,0.648506,"CVaR 개선, MDD 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLP"": 7.5, ""TLT"": 7.5}"
IAU + DBC + XLP + SHY,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.156181,-0.190808,-0.138429,-0.025448,-0.02002,0.373135,0.318918,1.673272,1.849894,-0.000273,-0.000513,0.162454,0.33103,0.760965,0.635091,23.839673,27.450857,21.328341,-0.000239,-0.168576,0.125875,0.125875,0.176621,10.555434,33038140663.32702,0.852996,0.920876,0.148579,0.808079,0.726655,0.0,0.665913,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLP"": 7.5, ""SHY"": 7.5}"
IAU + DBC + XLP + XLV,commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.159743,-0.190808,-0.145256,-0.025448,-0.020588,0.373135,0.325672,1.673272,1.850924,-0.000273,-0.00047,0.162454,0.363704,0.760965,0.669302,22.102601,23.872856,19.095835,-0.000197,-0.201251,0.091664,0.091664,0.177652,10.617022,33038140663.32702,0.767364,0.860512,0.172724,0.646737,0.728314,0.0,0.61273,"MDD 개선, CVaR 개선, Sharpe 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLP"": 7.5, ""XLV"": 7.5}"
IAU + DBC + XLE + IEF,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.161119,-0.190808,-0.1395,-0.025448,-0.02077,0.373135,0.328182,1.673272,1.850692,-0.000273,-0.000511,0.162454,0.318729,0.760965,0.651273,21.431558,26.889509,18.38261,-0.000237,-0.156275,0.109693,0.109693,0.17742,10.603178,33038140663.32702,0.740007,0.911406,0.149683,0.731762,0.727941,0.0,0.61719,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLE"": 7.5, ""IEF"": 7.5}"
IAU + DBC + XLE + TLT,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.160993,-0.190808,-0.142515,-0.025448,-0.020707,0.373135,0.325934,1.673272,1.838181,-0.000273,-0.000549,0.162454,0.32295,0.760965,0.651607,21.493063,25.30959,18.629606,-0.000275,-0.160496,0.109359,0.109359,0.164909,9.855451,33038140663.32702,0.749481,0.884751,0.128244,0.730187,0.707806,0.0,0.608717,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLE"": 7.5, ""TLT"": 7.5}"
IAU + DBC + XLE + SHY,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.161353,-0.190808,-0.136229,-0.025448,-0.020816,0.373135,0.329414,1.673272,1.855648,-0.000273,-0.000503,0.162454,0.318686,0.760965,0.651859,21.31755,28.604082,18.202854,-0.00023,-0.156232,0.109106,0.109106,0.182375,10.89932,33038140663.32702,0.733112,0.940332,0.153776,0.728997,0.735916,0.0,0.621902,"MDD 개선, Sharpe 개선, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLE"": 7.5, ""SHY"": 7.5}"
IAU + DBC + XLE + XLV,commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.164771,-0.190808,-0.140977,-0.025448,-0.021376,0.373135,0.336229,1.673272,1.858509,-0.000273,-0.000461,0.162454,0.350319,0.760965,0.68607,19.650632,26.115463,16.00132,-0.000188,-0.187865,0.074895,0.074895,0.185237,11.070335,33038140663.32702,0.648668,0.898347,0.177921,0.567655,0.740521,0.0,0.573105,"MDD 개선, Sharpe 개선, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""XLE"": 7.5, ""XLV"": 7.5}"
IAU + DBC + IEF + TLT,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.153941,-0.190808,-0.141982,-0.025448,-0.019639,0.373135,0.30637,1.673272,1.795295,-0.000273,-0.000468,0.162454,0.326532,0.760965,0.608922,24.931689,25.588877,22.827426,-0.000194,-0.164079,0.152043,0.152043,0.122022,7.292437,33038140663.32702,0.910496,0.889463,0.173976,0.93149,0.638787,0.0,0.688389,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""IEF"": 7.5, ""TLT"": 7.5}"
IAU + DBC + IEF + SHY,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.153775,-0.190808,-0.134576,-0.025448,-0.019649,0.373135,0.309908,1.673272,1.820243,-0.000273,-0.000423,0.162454,0.322352,0.760965,0.609175,25.012677,29.470231,22.786484,-0.000149,-0.159899,0.151791,0.151791,0.14697,8.7834,33038140663.32702,0.908925,0.954945,0.199508,0.9303,0.678937,0.0,0.709938,"MDD 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""IEF"": 7.5, ""SHY"": 7.5}"
IAU + DBC + IEF + XLV,bond|commodity_energy|defensive|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.156988,-0.190808,-0.141435,-0.025448,-0.020144,0.373135,0.3167,1.673272,1.826262,-0.000273,-0.00038,0.162454,0.355412,0.760965,0.643386,23.446242,25.87543,20.839994,-0.000107,-0.192958,0.11758,0.11758,0.15299,9.143136,33038140663.32702,0.834264,0.894298,0.223653,0.768958,0.688624,0.0,0.661341,"MDD 개선, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""IEF"": 7.5, ""XLV"": 7.5}"
IAU + DBC + TLT + SHY,bond|commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,30.0,,,,,4,0.205068,0.153773,-0.190808,-0.137169,-0.025448,-0.019622,0.373135,0.307665,1.673272,1.805683,-0.000273,-0.00046,0.162454,0.326685,0.760965,0.609509,25.013779,28.111496,22.891835,-0.000187,-0.164232,0.151457,0.151457,0.13241,7.913252,33038140663.32702,0.912966,0.932022,0.178069,0.928725,0.655505,0.0,0.699979,"MDD 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 13.7697, ""NVDA"": 13.7697, ""AVGO"": 7.0441, ""XOM"": 7.8771, ""011200.KS"": 13.7697, ""207940.KS"": 13.7697, ""IAU"": 7.5, ""DBC"": 7.5, ""TLT"": 7.5, ""SHY"": 7.5}"
